date,PM2.5,AQI,CO,NO2,O3,PM10,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2022-01-23,99.91666666666667,202.16666666666666,299.91249999999997,25.179166666666664,41.625,141.025,41.125,86.08333333333333,0.0,1009.25,86.33333333333333,20.970833333333335,0.6791666666666667,1.8099999999999998
2022-01-24,101.52791666666667,151.75,357.80833333333334,21.3625,45.375,143.375,43.52916666666667,73.125,0.0,1010.375,83.125,22.84166666666667,1.2875,2.11
2022-01-25,53.263749999999995,142.45833333333334,254.6291666666667,13.262500000000001,69.60000000000001,75.01666666666667,40.5,96.79166666666667,0.0,1012.6666666666666,88.75,20.525000000000002,0.7041666666666666,2.860416666666667
2022-01-26,55.805416666666666,145.0,228.6,12.362499999999999,74.27499999999999,78.80416666666666,32.52916666666667,90.33333333333333,0.0,1012.8333333333334,89.08333333333333,20.858333333333334,0.6458333333333334,2.8874999999999997
2022-01-27,51.93083333333333,135.83333333333334,201.54999999999998,12.470833333333333,77.65416666666667,73.54166666666667,28.804166666666664,68.16666666666667,0.0,1012.75,85.91666666666667,22.2375,1.0333333333333334,2.7483333333333335
2022-01-28,59.458333333333336,147.79166666666666,197.11666666666667,13.570833333333333,71.70833333333333,84.08333333333333,28.929166666666664,75.16666666666667,0.0,1011.9583333333334,83.125,22.508333333333336,1.0541666666666667,3.2616666666666667
2022-01-29,49.166666666666664,130.95833333333334,293.3541666666667,13.845833333333333,53.42916666666667,69.19583333333334,36.083333333333336,90.54166666666667,0.0,1011.7916666666666,88.20833333333333,17.345833333333335,0.6124999999999999,3.359166666666667
2022-01-30,31.26375,93.45833333333333,226.15416666666667,9.375,63.166666666666664,43.762499999999996,34.65416666666667,93.70833333333333,0.0,1015.8333333333334,70.04166666666667,13.291666666666666,0.6291666666666667,2.2475
2022-01-31,40.041666666666664,113.83333333333333,232.375,9.5,72.16666666666667,56.30416666666667,34.362500000000004,90.58333333333333,0.08333333333333333,1017.5,76.83333333333333,12.620833333333332,0.6291666666666667,2.4833333333333334
2022-02-01,39.180416666666666,110.70833333333333,227.17916666666667,9.862499999999999,68.76666666666667,55.01666666666667,35.483333333333334,100.0,0.010416666666666666,1018.0,67.875,13.254166666666668,0.6333333333333333,2.2620833333333334
2022-02-02,43.236250000000005,121.29166666666667,239.59166666666667,10.375,61.012499999999996,60.637499999999996,38.1,100.0,0.0,1018.8333333333334,76.58333333333333,12.795833333333334,0.65,2.499166666666667
2022-02-03,51.444583333333334,126.875,280.03749999999997,13.125,70.90416666666667,72.42916666666666,41.59583333333333,98.29166666666667,0.0,1019.375,62.291666666666664,14.174999999999999,1.1083333333333334,2.2916666666666665
2022-02-04,58.458333333333336,143.20833333333334,267.20416666666665,13.470833333333333,83.22083333333333,82.16666666666667,46.32083333333333,98.29166666666667,0.0625,1020.8333333333334,61.791666666666664,15.975000000000001,1.2666666666666666,1.8579166666666669
2022-02-05,60.805416666666666,148.91666666666666,240.27916666666667,13.166666666666666,85.91666666666667,85.6125,48.25,92.20833333333333,1.1875,1021.4583333333334,64.79166666666667,15.545833333333334,0.7208333333333333,1.7625
2022-02-06,93.93041666666666,189.58333333333334,353.6958333333334,24.0,53.125,132.27916666666667,58.05416666666667,81.0,0.59375,1018.2083333333334,93.45833333333333,13.241666666666667,0.6625,1.8741666666666665
2022-02-07,109.01416666666667,175.95833333333334,443.18333333333334,27.766666666666666,42.375,153.875,46.737500000000004,90.66666666666667,0.22916666666666666,1013.6666666666666,87.54166666666667,16.400000000000002,0.9083333333333333,1.8183333333333334
2022-02-08,41.708333333333336,117.16666666666667,256.8041666666667,14.0,49.737500000000004,58.916666666666664,42.65,74.625,0.041666666666666664,1014.375,93.79166666666667,16.379166666666666,0.6625,1.9720833333333332
2022-02-09,39.38875,112.125,230.15,13.387500000000001,46.9,55.512499999999996,47.5,85.70833333333333,0.0,1016.9583333333334,84.875,13.845833333333333,0.6666666666666666,2.2333333333333334
2022-02-10,55.361250000000005,144.33333333333334,271.8333333333333,17.4875,43.85,77.5125,50.541666666666664,84.29166666666667,0.21875,1014.9583333333334,88.83333333333333,13.854166666666666,0.7041666666666666,1.6187500000000001
2022-02-11,78.45833333333333,178.66666666666666,364.5416666666667,24.0125,40.983333333333334,110.60000000000001,52.19583333333333,79.70833333333333,0.4583333333333333,1013.9583333333334,91.41666666666667,16.1875,0.7333333333333334,1.48375
2022-02-12,51.541666666666664,140.08333333333334,296.15000000000003,17.3625,42.40416666666667,72.875,48.77916666666667,76.33333333333333,0.3541666666666667,1013.0,94.5,15.783333333333333,0.6875,1.6029166666666665
2022-02-13,35.59708333333334,102.54166666666667,257.95416666666665,13.125,50.94583333333333,49.833333333333336,39.42916666666667,87.45833333333333,0.2604166666666667,1013.9166666666666,85.20833333333333,14.1875,0.6958333333333333,2.475
2022-02-14,54.458333333333336,134.95833333333334,250.30416666666667,13.983333333333334,67.73333333333333,76.59583333333333,39.041666666666664,90.29166666666667,0.041666666666666664,1016.75,64.0,16.400000000000002,0.8375,2.585
